X0,X1,X2,X3,X4,y
0.7116735302628457,-0.3244849560916726,-1.0018706386598804,0.23625079403025182,-0.10215984129468976,1
-1.141292625436449,2.654407260948932,1.4406051935240283,0.09890227037346239,-3.121532153116367,1
-1.0765216453990678,-0.3256819577017176,-1.0354978755020454,-0.4263203790095741,-1.029361395343585,1
-0.5217742043048694,-0.4227575676396196,-0.09924417465041599,-1.3802580133388909,0.30190281607464453,0
-1.033599322802397,-1.5021775231019556,-1.3795933998058296,-0.2044548172524101,0.6421249443983306,0
-0.18117553089205213,0.771749162300319,0.7415234835443403,1.3247627338331212,0.4392867111086214,1
-0.5578734968993451,0.9270795762156202,-0.6007265920451386,-1.5197484331342785,2.0973291882337453,0
0.8925619570130623,1.596487698414431,-0.6387620594802658,-1.1330472478752442,0.6565969451294935,0
0.5957867415326769,-0.8111196459381363,-0.30053467117285493,1.0083912014684528,-1.0877623485639807,0
-1.787079468816242,0.3406187878573614,-1.2535013523812553,0.37078794531712284,0.4552537599862176,1
-2.2837201168133734,-0.0008220031149801368,2.3988759831371063,-2.5831048601319786,1.311008843790423,1
-1.579477507923609,-0.8406826113905395,-0.16550939882593543,-2.0684103784495713,0.45273874183674473,1
0.05113162572954019,-0.23806074757154233,-0.20800898216343938,0.40130411015867645,0.18316906283112055,0
1.2358302635164284,-0.29180010607285056,0.02999245341592178,-0.868404073406166,0.6043462593243919,0
0.7285544619487264,1.3648195814278634,1.3426937861344665,-1.4567084054702166,0.9693573843332571,1
0.036536787249174786,2.4318215466458004,0.42259874021176463,1.8439216251151505,-0.221561954120724,1
0.33711723723723885,-0.5571804966499277,0.05314127883861471,1.0538035877805922,-0.6585152636999305,1
1.844448711939596,-0.0755144188150552,0.2642627406585398,-1.3953593635322226,0.7084156817122824,0
0.7627558500094799,0.3672958597409768,-0.5768281081870162,-0.4160049518333246,-0.13754171487871647,0
1.2949874735411901,0.5205889757804629,-0.1942733874043068,-0.3855927265149675,-3.065784286055766,1
-0.6681805514713645,0.05696497295512084,-0.9093676882520597,-1.487910497012563,1.169611031314531,0
0.39367743441264563,0.5305694075268766,-0.5864294144058461,1.056500026090896,-0.7339182439375027,1
-0.08396773719251371,0.12728815882362654,0.3444225492337008,0.6859699460599442,0.3999082582925412,1
0.8934579933788918,0.3847930900643058,0.6411131995900504,-0.5773135829715502,-0.8199474723070599,0
0.7468188512696368,1.8368046562653009,-1.4554902163204184,-0.8287206679153418,-0.6091439702589152,0
-1.0712966506173127,-1.186943463595391,-0.5406383402965502,-0.6384946430509529,0.15041138817724975,1
0.9194503015443374,0.9101464628468471,1.6052344456620493,0.6671648131527191,0.9503377910383807,0
0.7343293312969511,1.015464911682242,0.6273858025569365,1.062654561124147,0.2628846556903025,0
-2.0864858155070225,-1.0763689062005855,-0.5075189773174896,-0.2745014485523419,1.848810888109482,0
-0.6984702471326154,-0.78235855468893,-1.2162656903988143,1.4266474794526853,1.0676976497865978,1
0.08723524555647462,-2.1934325662384793,1.5298344752778472,-0.5563622845647688,0.4441689896970391,1
-0.6820236188397087,-2.07942305657145,0.19128990317853703,-0.9210277286792267,0.13774403498418875,0
0.5090418417114704,0.20337303720703023,-0.6324093785650505,-0.3554713335360805,0.4571761740162275,1
0.8190815386382345,1.931045532417422,0.16188196764465543,1.0297564633545582,-0.1887004750633923,0
-0.6879192248561916,0.26135058791560284,-1.0359289094985775,-1.0532924781556698,-0.7822144406765091,0
-0.34088747071541414,-0.36695309319968766,2.589247054236546,-0.30983628184892814,-0.5967493297110786,0
-0.6539074194116848,0.19481897633433842,0.5259344791098662,-0.839321588799718,0.38486160832070565,0
2.543171164780138,-1.6788328531945114,0.24674952138284142,0.7898555388541157,1.7292782580982775,1
-1.1074684850076817,0.18120583970085108,0.1278101593290401,-1.0661423196392628,1.2966726696600142,0
0.27151237100399583,1.1133928754031486,-1.742579343406116,-0.625686405631481,0.2678842729322579,0
0.9292953953472806,0.9873329099034073,-0.20919036837044042,0.9776954310521416,0.6921375890323215,1
-1.0485368180297514,0.08028973840609097,0.4901496719290652,-0.7248790486639601,-1.1945025091294499,0
1.456094978121629,1.079634324538843,1.3692072951855045,1.1641424902510527,-1.4892539304214427,0
2.0472003520276636,-1.645632746404593,1.3707054103292786,1.2176352477087253,0.32935023515526063,0
2.0139137431861585,-0.07747926051092983,-1.5500441095457491,0.03367380918806567,1.169738159147841,0
-0.6483359272529281,0.2487685962127338,-0.8250007054818705,0.40316399194514085,0.1359357327241988,1
-0.6052520149835725,0.31522944400250713,1.3693618637899285,-0.5456522981906633,-1.8383845300827495,1
0.90460444443606,1.5873918005676946,-1.3440631650220856,2.276653153673437,-0.1657013525999873,0
0.2283544894024379,0.7269799163683547,-2.0147874716785608,-0.2733251177034011,-0.5314251444734307,0
1.2820165120035452,0.13912614877855678,-0.49424570166276677,0.04961231949741263,-1.816496213420591,1
-2.4621652326580628,1.504801929884096,-0.061494350971770126,0.43488591754666767,0.20203098901834102,0
-0.2754782658240898,-0.5482937978436323,0.6624509592243152,-0.11830193465763489,-1.6842516165986925,1
0.06977938133484828,-0.7747542672484797,-0.31286371628977294,-0.33399834127462835,0.05291451543605521,0
0.6771558103134824,0.4189668133376567,-0.7306742941422707,-0.9446189612305316,1.2116535946231688,0
0.4685005993488125,-0.6842091823065968,-1.2573283343757558,0.3017784586652824,-1.2530190995176704,0
-0.6298200531323208,0.40421147588228956,-1.2089664761208672,0.27260093846999833,-0.3975340888565306,1
-0.8442254169118917,-0.4267585358497938,0.20047251333528807,-0.5884571705021076,0.22960143565162555,1
